RoomID,RoomType,OriginID,OriginPoint,Height,Width,Depth,WFR,OutdoorVelocity,OutdoorTemperature,DistanceFromWindow,PointID,Point,ResultID_T10,T_10
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.555836,SR_P144,"{-1.55, -1.8, -0.3}",Res_T10_144,0.044637
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.593934,SR_P145,"{-1.55, -1.5, -0.3}",Res_T10_145,0.049151
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.685415,SR_P146,"{-1.55, -1.2, -0.3}",Res_T10_146,0.060822
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.822258,SR_P147,"{-1.55, -0.9, -0.3}",Res_T10_147,0.071484
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.99515,SR_P148,"{-1.55, -0.6, -0.3}",Res_T10_148,0.077976
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.195592,SR_P149,"{-1.55, -0.3, -0.3}",Res_T10_149,0.079526
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.416739,SR_P150,"{-1.55, 0.0, -0.3}",Res_T10_150,0.07677
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.653418,SR_P151,"{-1.55, 0.3, -0.3}",Res_T10_151,0.070792
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.901831,SR_P152,"{-1.55, 0.6, -0.3}",Res_T10_152,0.058799
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.159213,SR_P153,"{-1.55, 0.9, -0.3}",Res_T10_153,0.04785
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.42354,SR_P154,"{-1.55, 1.2, -0.3}",Res_T10_154,0.03646
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.693322,SR_P155,"{-1.55, 1.5, -0.3}",Res_T10_155,0.02343
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.967446,SR_P156,"{-1.55, 1.8, -0.3}",Res_T10_156,0.010149
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.247287,SR_P157,"{-1.24, -1.8, -0.3}",Res_T10_157,0.044291
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.294498,SR_P158,"{-1.24, -1.5, -0.3}",Res_T10_158,0.047654
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.405605,SR_P159,"{-1.24, -1.2, -0.3}",Res_T10_159,0.056723
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.567075,SR_P160,"{-1.24, -0.9, -0.3}",Res_T10_160,0.065825
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.765142,SR_P161,"{-1.24, -0.6, -0.3}",Res_T10_161,0.072213
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.9889,SR_P162,"{-1.24, -0.3, -0.3}",Res_T10_162,0.074955
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.230633,SR_P163,"{-1.24, 0.0, -0.3}",Res_T10_163,0.073911
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.485101,SR_P164,"{-1.24, 0.3, -0.3}",Res_T10_164,0.069617
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.748768,SR_P165,"{-1.24, 0.6, -0.3}",Res_T10_165,0.059959
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.019226,SR_P166,"{-1.24, 0.9, -0.3}",Res_T10_166,0.051144
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.294803,SR_P167,"{-1.24, 1.2, -0.3}",Res_T10_167,0.042646
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.574315,SR_P168,"{-1.24, 1.5, -0.3}",Res_T10_168,0.035428
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.856906,SR_P169,"{-1.24, 1.8, -0.3}",Res_T10_169,0.027931
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.939694,SR_P170,"{-0.93, -1.8, -0.3}",Res_T10_170,0.04555
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.001511,SR_P171,"{-0.93, -1.5, -0.3}",Res_T10_171,0.049125
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.141501,SR_P172,"{-0.93, -1.2, -0.3}",Res_T10_172,0.056407
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.3353,SR_P173,"{-0.93, -0.9, -0.3}",Res_T10_173,0.064275
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.563018,SR_P174,"{-0.93, -0.6, -0.3}",Res_T10_174,0.07065
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.811912,SR_P175,"{-0.93, -0.3, -0.3}",Res_T10_175,0.074228
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.074373,SR_P176,"{-0.93, 0.0, -0.3}",Res_T10_176,0.074323
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.345853,SR_P177,"{-0.93, 0.3, -0.3}",Res_T10_177,0.071169
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.623552,SR_P178,"{-0.93, 0.6, -0.3}",Res_T10_178,0.063263
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.905688,SR_P179,"{-0.93, 0.9, -0.3}",Res_T10_179,0.0562
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.191085,SR_P180,"{-0.93, 1.2, -0.3}",Res_T10_180,0.050129
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.47894,SR_P181,"{-0.93, 1.5, -0.3}",Res_T10_181,0.046444
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.76869,SR_P182,"{-0.93, 1.8, -0.3}",Res_T10_182,0.039244
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.634449,SR_P183,"{-0.62, -1.8, -0.3}",Res_T10_183,0.048712
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.722859,SR_P184,"{-0.62, -1.5, -0.3}",Res_T10_184,0.054712
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.906932,SR_P185,"{-0.62, -1.2, -0.3}",Res_T10_185,0.059869
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.141282,SR_P186,"{-0.62, -0.9, -0.3}",Res_T10_186,0.066422
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.400901,SR_P187,"{-0.62, -0.6, -0.3}",Res_T10_187,0.072396
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.674074,SR_P188,"{-0.62, -0.3, -0.3}",Res_T10_188,0.076013
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.955128,SR_P189,"{-0.62, 0.0, -0.3}",Res_T10_189,0.076317
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.241099,SR_P190,"{-0.62, 0.3, -0.3}",Res_T10_190,0.073505
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.530321,SR_P191,"{-0.62, 0.6, -0.3}",Res_T10_191,0.066574
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.821795,SR_P192,"{-0.62, 0.9, -0.3}",Res_T10_192,0.060834
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.114888,SR_P193,"{-0.62, 1.2, -0.3}",Res_T10_193,0.056396
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.409182,SR_P194,"{-0.62, 1.5, -0.3}",Res_T10_194,0.053353
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.704393,SR_P195,"{-0.62, 1.8, -0.3}",Res_T10_195,0.043608
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.337972,SR_P196,"{-0.31, -1.8, -0.3}",Res_T10_196,0.049963
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.483968,SR_P197,"{-0.31, -1.5, -0.3}",Res_T10_197,0.061937
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.730907,SR_P198,"{-0.31, -1.2, -0.3}",Res_T10_198,0.065295
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.007087,SR_P199,"{-0.31, -0.9, -0.3}",Res_T10_199,0.070441
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.293918,SR_P200,"{-0.31, -0.6, -0.3}",Res_T10_200,0.075611
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.585631,SR_P201,"{-0.31, -0.3, -0.3}",Res_T10_201,0.078598
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.879953,SR_P202,"{-0.31, 0.0, -0.3}",Res_T10_202,0.078454
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.175827,SR_P203,"{-0.31, 0.3, -0.3}",Res_T10_203,0.075672
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.472696,SR_P204,"{-0.31, 0.6, -0.3}",Res_T10_204,0.069981
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.770239,SR_P205,"{-0.31, 0.9, -0.3}",Res_T10_205,0.06611
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.068261,SR_P206,"{-0.31, 1.2, -0.3}",Res_T10_206,0.062627
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.366634,SR_P207,"{-0.31, 1.5, -0.3}",Res_T10_207,0.054142
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.665273,SR_P208,"{-0.31, 1.8, -0.3}",Res_T10_208,0.039226
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.134629,SR_P209,"{0.0, -1.8, -0.3}",Res_T10_209,0.203522
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.371652,SR_P210,"{0.0, -1.5, -0.3}",Res_T10_210,0.059091
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.66191,SR_P211,"{0.0, -1.2, -0.3}",Res_T10_211,0.066249
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.958188,SR_P212,"{0.0, -0.9, -0.3}",Res_T10_212,0.071378
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.256234,SR_P213,"{0.0, -0.6, -0.3}",Res_T10_213,0.076312
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.555032,SR_P214,"{0.0, -0.3, -0.3}",Res_T10_214,0.07904
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.854218,SR_P215,"{0.0, 0.0, -0.3}",Res_T10_215,0.078756
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.153631,SR_P216,"{0.0, 0.3, -0.3}",Res_T10_216,0.076053
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.453187,SR_P217,"{0.0, 0.6, -0.3}",Res_T10_217,0.070991
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.752839,SR_P218,"{0.0, 0.9, -0.3}",Res_T10_218,0.067769
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.05256,SR_P219,"{0.0, 1.2, -0.3}",Res_T10_219,0.06347
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.352331,SR_P220,"{0.0, 1.5, -0.3}",Res_T10_220,0.050555
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.65214,SR_P221,"{0.0, 1.8, -0.3}",Res_T10_221,0.063192
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.337972,SR_P222,"{0.31, -1.8, -0.3}",Res_T10_222,0.058994
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.483968,SR_P223,"{0.31, -1.5, -0.3}",Res_T10_223,0.061786
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.730907,SR_P224,"{0.31, -1.2, -0.3}",Res_T10_224,0.06504
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.007087,SR_P225,"{0.31, -0.9, -0.3}",Res_T10_225,0.069984
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.293918,SR_P226,"{0.31, -0.6, -0.3}",Res_T10_226,0.075147
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.585631,SR_P227,"{0.31, -0.3, -0.3}",Res_T10_227,0.078164
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.879953,SR_P228,"{0.31, 0.0, -0.3}",Res_T10_228,0.07806
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.175827,SR_P229,"{0.31, 0.3, -0.3}",Res_T10_229,0.07527
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.472696,SR_P230,"{0.31, 0.6, -0.3}",Res_T10_230,0.069528
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.770239,SR_P231,"{0.31, 0.9, -0.3}",Res_T10_231,0.065545
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.068261,SR_P232,"{0.31, 1.2, -0.3}",Res_T10_232,0.061872
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.366634,SR_P233,"{0.31, 1.5, -0.3}",Res_T10_233,0.053893
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.665273,SR_P234,"{0.31, 1.8, -0.3}",Res_T10_234,0.031933
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.634449,SR_P235,"{0.62, -1.8, -0.3}",Res_T10_235,0.046945
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.722859,SR_P236,"{0.62, -1.5, -0.3}",Res_T10_236,0.054585
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.906932,SR_P237,"{0.62, -1.2, -0.3}",Res_T10_237,0.059472
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.141282,SR_P238,"{0.62, -0.9, -0.3}",Res_T10_238,0.065855
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.400901,SR_P239,"{0.62, -0.6, -0.3}",Res_T10_239,0.071932
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.674074,SR_P240,"{0.62, -0.3, -0.3}",Res_T10_240,0.075753
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.955128,SR_P241,"{0.62, 0.0, -0.3}",Res_T10_241,0.076184
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.241099,SR_P242,"{0.62, 0.3, -0.3}",Res_T10_242,0.073366
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.530321,SR_P243,"{0.62, 0.6, -0.3}",Res_T10_243,0.066117
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.821795,SR_P244,"{0.62, 0.9, -0.3}",Res_T10_244,0.059757
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.114888,SR_P245,"{0.62, 1.2, -0.3}",Res_T10_245,0.054092
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.409182,SR_P246,"{0.62, 1.5, -0.3}",Res_T10_246,0.049661
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.704393,SR_P247,"{0.62, 1.8, -0.3}",Res_T10_247,0.042711
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,0.939694,SR_P248,"{0.93, -1.8, -0.3}",Res_T10_248,0.044532
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.001511,SR_P249,"{0.93, -1.5, -0.3}",Res_T10_249,0.048832
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.141501,SR_P250,"{0.93, -1.2, -0.3}",Res_T10_250,0.055979
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.3353,SR_P251,"{0.93, -0.9, -0.3}",Res_T10_251,0.063775
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.563018,SR_P252,"{0.93, -0.6, -0.3}",Res_T10_252,0.070366
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.811912,SR_P253,"{0.93, -0.3, -0.3}",Res_T10_253,0.074332
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.074373,SR_P254,"{0.93, 0.0, -0.3}",Res_T10_254,0.074763
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.345853,SR_P255,"{0.93, 0.3, -0.3}",Res_T10_255,0.071767
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.623552,SR_P256,"{0.93, 0.6, -0.3}",Res_T10_256,0.063616
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.905688,SR_P257,"{0.93, 0.9, -0.3}",Res_T10_257,0.055792
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.191085,SR_P258,"{0.93, 1.2, -0.3}",Res_T10_258,0.048143
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.47894,SR_P259,"{0.93, 1.5, -0.3}",Res_T10_259,0.042539
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.76869,SR_P260,"{0.93, 1.8, -0.3}",Res_T10_260,0.038184
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.247287,SR_P261,"{1.24, -1.8, -0.3}",Res_T10_261,0.04364
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.294498,SR_P262,"{1.24, -1.5, -0.3}",Res_T10_262,0.047402
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.405605,SR_P263,"{1.24, -1.2, -0.3}",Res_T10_263,0.056313
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.567075,SR_P264,"{1.24, -0.9, -0.3}",Res_T10_264,0.0653
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.765142,SR_P265,"{1.24, -0.6, -0.3}",Res_T10_265,0.071915
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.9889,SR_P266,"{1.24, -0.3, -0.3}",Res_T10_266,0.075177
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.230633,SR_P267,"{1.24, 0.0, -0.3}",Res_T10_267,0.074701
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.485101,SR_P268,"{1.24, 0.3, -0.3}",Res_T10_268,0.070837
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.748768,SR_P269,"{1.24, 0.6, -0.3}",Res_T10_269,0.061293
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.019226,SR_P270,"{1.24, 0.9, -0.3}",Res_T10_270,0.051994
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.294803,SR_P271,"{1.24, 1.2, -0.3}",Res_T10_271,0.042325
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.574315,SR_P272,"{1.24, 1.5, -0.3}",Res_T10_272,0.033811
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.856906,SR_P273,"{1.24, 1.8, -0.3}",Res_T10_273,0.027248
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.555836,SR_P274,"{1.55, -1.8, -0.3}",Res_T10_274,0.04415
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.593934,SR_P275,"{1.55, -1.5, -0.3}",Res_T10_275,0.049071
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.685415,SR_P276,"{1.55, -1.2, -0.3}",Res_T10_276,0.060467
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.822258,SR_P277,"{1.55, -0.9, -0.3}",Res_T10_277,0.070819
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,1.99515,SR_P278,"{1.55, -0.6, -0.3}",Res_T10_278,0.077398
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.195592,SR_P279,"{1.55, -0.3, -0.3}",Res_T10_279,0.079449
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.416739,SR_P280,"{1.55, 0.0, -0.3}",Res_T10_280,0.077381
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.653418,SR_P281,"{1.55, 0.3, -0.3}",Res_T10_281,0.072069
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,2.901831,SR_P282,"{1.55, 0.6, -0.3}",Res_T10_282,0.060641
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.159213,SR_P283,"{1.55, 0.9, -0.3}",Res_T10_283,0.049514
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.42354,SR_P284,"{1.55, 1.2, -0.3}",Res_T10_284,0.037349
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.693322,SR_P285,"{1.55, 1.5, -0.3}",Res_T10_285,0.023493
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.1,3.5,4,0.0534,3,5,3.967446,SR_P286,"{1.55, 1.8, -0.3}",Res_T10_286,0.010327
