RoomID,RoomType,OriginID,OriginPoint,Height,Width,Depth,WFR,OutdoorVelocity,OutdoorTemperature,DistanceFromWindow,PointID,Point,ResultID_T10,T_10
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.637261,SR_P287,"{-1.55, -1.8, 0.35}",Res_T10_287,0.065774
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.673507,SR_P288,"{-1.55, -1.5, 0.35}",Res_T10_288,0.052164
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.760859,SR_P289,"{-1.55, -1.2, 0.35}",Res_T10_289,0.041915
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.892254,SR_P290,"{-1.55, -0.9, 0.35}",Res_T10_290,0.031767
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.059278,SR_P291,"{-1.55, -0.6, 0.35}",Res_T10_291,0.02197
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.254024,SR_P292,"{-1.55, -0.3, 0.35}",Res_T10_292,0.014199
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.469944,SR_P293,"{-1.55, 0.0, 0.35}",Res_T10_293,0.011882
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.701967,SR_P294,"{-1.55, 0.3, 0.35}",Res_T10_294,0.014669
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.94629,SR_P295,"{-1.55, 0.6, 0.35}",Res_T10_295,0.017497
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.200098,SR_P296,"{-1.55, 0.9, 0.35}",Res_T10_296,0.016138
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.461304,SR_P297,"{-1.55, 1.2, 0.35}",Res_T10_297,0.011193
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.728354,SR_P298,"{-1.55, 1.5, 0.35}",Res_T10_298,0.003576
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,4.000078,SR_P299,"{-1.55, 1.8, 0.35}",Res_T10_299,0.008669
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.347488,SR_P300,"{-1.24, -1.8, 0.35}",Res_T10_300,0.055595
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.391303,SR_P301,"{-1.24, -1.5, 0.35}",Res_T10_301,0.042795
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.495234,SR_P302,"{-1.24, -1.2, 0.35}",Res_T10_302,0.033436
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.647946,SR_P303,"{-1.24, -0.9, 0.35}",Res_T10_303,0.02453
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.837315,SR_P304,"{-1.24, -0.6, 0.35}",Res_T10_304,0.01589
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.053223,SR_P305,"{-1.24, -0.3, 0.35}",Res_T10_305,0.008028
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.288171,SR_P306,"{-1.24, 0.0, 0.35}",Res_T10_306,0.005412
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.536873,SR_P307,"{-1.24, 0.3, 0.35}",Res_T10_307,0.010302
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.795662,SR_P308,"{-1.24, 0.6, 0.35}",Res_T10_308,0.015484
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.061981,SR_P309,"{-1.24, 0.9, 0.35}",Res_T10_309,0.016165
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.334025,SR_P310,"{-1.24, 1.2, 0.35}",Res_T10_310,0.013461
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.610502,SR_P311,"{-1.24, 1.5, 0.35}",Res_T10_311,0.007102
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.890466,SR_P312,"{-1.24, 1.8, 0.35}",Res_T10_312,0.002908
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.069123,SR_P313,"{-0.93, -1.8, 0.35}",Res_T10_313,0.05002
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.123844,SR_P314,"{-0.93, -1.5, 0.35}",Res_T10_314,0.036985
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.25021,SR_P315,"{-0.93, -1.2, 0.35}",Res_T10_315,0.027803
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.429344,SR_P316,"{-0.93, -0.9, 0.35}",Res_T10_316,0.019796
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.644088,SR_P317,"{-0.93, -0.6, 0.35}",Res_T10_317,0.01217
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.882292,SR_P318,"{-0.93, -0.3, 0.35}",Res_T10_318,0.004657
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.136124,SR_P319,"{-0.93, 0.0, 0.35}",Res_T10_319,0.003492
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.40063,SR_P320,"{-0.93, 0.3, 0.35}",Res_T10_320,0.010042
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.672644,SR_P321,"{-0.93, 0.6, 0.35}",Res_T10_321,0.016531
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.950089,SR_P322,"{-0.93, 0.9, 0.35}",Res_T10_322,0.018724
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.231567,SR_P323,"{-0.93, 1.2, 0.35}",Res_T10_323,0.017852
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.516109,SR_P324,"{-0.93, 1.5, 0.35}",Res_T10_324,0.013158
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.803028,SR_P325,"{-0.93, 1.8, 0.35}",Res_T10_325,0.004089
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.813956,SR_P326,"{-0.62, -1.8, 0.35}",Res_T10_326,0.049079
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.884604,SR_P327,"{-0.62, -1.5, 0.35}",Res_T10_327,0.033313
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.040445,SR_P328,"{-0.62, -1.2, 0.35}",Res_T10_328,0.02372
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.25001,SR_P329,"{-0.62, -0.9, 0.35}",Res_T10_329,0.015995
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.490814,SR_P330,"{-0.62, -0.6, 0.35}",Res_T10_330,0.009094
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.750007,SR_P331,"{-0.62, -0.3, 0.35}",Res_T10_331,0.003371
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.020526,SR_P332,"{-0.62, 0.0, 0.35}",Res_T10_332,0.006485
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.298374,SR_P333,"{-0.62, 0.3, 0.35}",Res_T10_333,0.012857
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.581187,SR_P334,"{-0.62, 0.6, 0.35}",Res_T10_334,0.020136
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.867495,SR_P335,"{-0.62, 0.9, 0.35}",Res_T10_335,0.023657
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.156347,SR_P336,"{-0.62, 1.2, 0.35}",Res_T10_336,0.024565
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.447104,SR_P337,"{-0.62, 1.5, 0.35}",Res_T10_337,0.02169
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.739321,SR_P338,"{-0.62, 1.8, 0.35}",Res_T10_338,0.013919
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.611739,SR_P339,"{-0.31, -1.8, 0.35}",Res_T10_339,0.047417
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.703011,SR_P340,"{-0.31, -1.5, 0.35}",Res_T10_340,0.029474
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.891193,SR_P341,"{-0.31, -1.2, 0.35}",Res_T10_341,0.020429
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.128816,SR_P342,"{-0.31, -0.9, 0.35}",Res_T10_342,0.012469
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.390764,SR_P343,"{-0.31, -0.6, 0.35}",Res_T10_343,0.006274
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.6656,SR_P344,"{-0.31, -0.3, 0.35}",Res_T10_344,0.005165
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.947877,SR_P345,"{-0.31, 0.0, 0.35}",Res_T10_345,0.010669
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.234776,SR_P346,"{-0.31, 0.3, 0.35}",Res_T10_346,0.01727
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.524723,SR_P347,"{-0.31, 0.6, 0.35}",Res_T10_347,0.025651
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.816776,SR_P348,"{-0.31, 0.9, 0.35}",Res_T10_348,0.0309
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.110342,SR_P349,"{-0.31, 1.2, 0.35}",Res_T10_349,0.034447
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.405029,SR_P350,"{-0.31, 1.5, 0.35}",Res_T10_350,0.034882
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.700571,SR_P351,"{-0.31, 1.8, 0.35}",Res_T10_351,0.030244
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.527376,SR_P352,"{0.0, -1.8, 0.35}",Res_T10_352,0.033376
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.630971,SR_P353,"{0.0, -1.5, 0.35}",Res_T10_353,0.02991
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.835539,SR_P354,"{0.0, -1.2, 0.35}",Res_T10_354,0.019582
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.085415,SR_P355,"{0.0, -0.9, 0.35}",Res_T10_355,0.011442
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.355775,SR_P356,"{0.0, -0.6, 0.35}",Res_T10_356,0.005617
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.636498,SR_P357,"{0.0, -0.3, 0.35}",Res_T10_357,0.006144
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.923051,SR_P358,"{0.0, 0.0, 0.35}",Res_T10_358,0.012048
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.213171,SR_P359,"{0.0, 0.3, 0.35}",Res_T10_359,0.018839
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.505619,SR_P360,"{0.0, 0.6, 0.35}",Res_T10_360,0.027777
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.799665,SR_P361,"{0.0, 0.9, 0.35}",Res_T10_361,0.033901
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.094855,SR_P362,"{0.0, 1.2, 0.35}",Res_T10_362,0.039039
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.390889,SR_P363,"{0.0, 1.5, 0.35}",Res_T10_363,0.04203
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.687564,SR_P364,"{0.0, 1.8, 0.35}",Res_T10_364,0.040229
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.611739,SR_P365,"{0.31, -1.8, 0.35}",Res_T10_365,0.046169
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.703011,SR_P366,"{0.31, -1.5, 0.35}",Res_T10_366,0.028624
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.891193,SR_P367,"{0.31, -1.2, 0.35}",Res_T10_367,0.01985
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.128816,SR_P368,"{0.31, -0.9, 0.35}",Res_T10_368,0.012088
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.390764,SR_P369,"{0.31, -0.6, 0.35}",Res_T10_369,0.006254
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.6656,SR_P370,"{0.31, -0.3, 0.35}",Res_T10_370,0.005756
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.947877,SR_P371,"{0.31, 0.0, 0.35}",Res_T10_371,0.011248
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.234776,SR_P372,"{0.31, 0.3, 0.35}",Res_T10_372,0.017921
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.524723,SR_P373,"{0.31, 0.6, 0.35}",Res_T10_373,0.026758
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.816776,SR_P374,"{0.31, 0.9, 0.35}",Res_T10_374,0.032807
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.110342,SR_P375,"{0.31, 1.2, 0.35}",Res_T10_375,0.037874
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.405029,SR_P376,"{0.31, 1.5, 0.35}",Res_T10_376,0.040879
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.700571,SR_P377,"{0.31, 1.8, 0.35}",Res_T10_377,0.039463
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.813956,SR_P378,"{0.62, -1.8, 0.35}",Res_T10_378,0.047881
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,0.884604,SR_P379,"{0.62, -1.5, 0.35}",Res_T10_379,0.032369
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.040445,SR_P380,"{0.62, -1.2, 0.35}",Res_T10_380,0.023014
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.25001,SR_P381,"{0.62, -0.9, 0.35}",Res_T10_381,0.015571
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.490814,SR_P382,"{0.62, -0.6, 0.35}",Res_T10_382,0.009082
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.750007,SR_P383,"{0.62, -0.3, 0.35}",Res_T10_383,0.004289
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.020526,SR_P384,"{0.62, 0.0, 0.35}",Res_T10_384,0.007263
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.298374,SR_P385,"{0.62, 0.3, 0.35}",Res_T10_385,0.013559
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.581187,SR_P386,"{0.62, 0.6, 0.35}",Res_T10_386,0.021556
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.867495,SR_P387,"{0.62, 0.9, 0.35}",Res_T10_387,0.0263
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.156347,SR_P388,"{0.62, 1.2, 0.35}",Res_T10_388,0.029115
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.447104,SR_P389,"{0.62, 1.5, 0.35}",Res_T10_389,0.028619
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.739321,SR_P390,"{0.62, 1.8, 0.35}",Res_T10_390,0.02278
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.069123,SR_P391,"{0.93, -1.8, 0.35}",Res_T10_391,0.049175
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.123844,SR_P392,"{0.93, -1.5, 0.35}",Res_T10_392,0.036372
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.25021,SR_P393,"{0.93, -1.2, 0.35}",Res_T10_393,0.027406
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.429344,SR_P394,"{0.93, -0.9, 0.35}",Res_T10_394,0.019671
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.644088,SR_P395,"{0.93, -0.6, 0.35}",Res_T10_395,0.012342
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.882292,SR_P396,"{0.93, -0.3, 0.35}",Res_T10_396,0.005153
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.136124,SR_P397,"{0.93, 0.0, 0.35}",Res_T10_397,0.003494
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.40063,SR_P398,"{0.93, 0.3, 0.35}",Res_T10_398,0.009995
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.672644,SR_P399,"{0.93, 0.6, 0.35}",Res_T10_399,0.017383
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.950089,SR_P400,"{0.93, 0.9, 0.35}",Res_T10_400,0.020908
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.231567,SR_P401,"{0.93, 1.2, 0.35}",Res_T10_401,0.021859
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.516109,SR_P402,"{0.93, 1.5, 0.35}",Res_T10_402,0.019041
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.803028,SR_P403,"{0.93, 1.8, 0.35}",Res_T10_403,0.011001
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.347488,SR_P404,"{1.24, -1.8, 0.35}",Res_T10_404,0.055167
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.391303,SR_P405,"{1.24, -1.5, 0.35}",Res_T10_405,0.042558
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.495234,SR_P406,"{1.24, -1.2, 0.35}",Res_T10_406,0.033475
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.647946,SR_P407,"{1.24, -0.9, 0.35}",Res_T10_407,0.024868
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.837315,SR_P408,"{1.24, -0.6, 0.35}",Res_T10_408,0.016447
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.053223,SR_P409,"{1.24, -0.3, 0.35}",Res_T10_409,0.008526
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.288171,SR_P410,"{1.24, 0.0, 0.35}",Res_T10_410,0.004797
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.536873,SR_P411,"{1.24, 0.3, 0.35}",Res_T10_411,0.0096
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.795662,SR_P412,"{1.24, 0.6, 0.35}",Res_T10_412,0.015821
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.061981,SR_P413,"{1.24, 0.9, 0.35}",Res_T10_413,0.017909
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.334025,SR_P414,"{1.24, 1.2, 0.35}",Res_T10_414,0.017006
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.610502,SR_P415,"{1.24, 1.5, 0.35}",Res_T10_415,0.012295
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.890466,SR_P416,"{1.24, 1.8, 0.35}",Res_T10_416,0.003076
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.637261,SR_P417,"{1.55, -1.8, 0.35}",Res_T10_417,0.065639
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.673507,SR_P418,"{1.55, -1.5, 0.35}",Res_T10_418,0.052204
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.760859,SR_P419,"{1.55, -1.2, 0.35}",Res_T10_419,0.042359
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,1.892254,SR_P420,"{1.55, -0.9, 0.35}",Res_T10_420,0.032645
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.059278,SR_P421,"{1.55, -0.6, 0.35}",Res_T10_421,0.023143
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.254024,SR_P422,"{1.55, -0.3, 0.35}",Res_T10_422,0.015261
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.469944,SR_P423,"{1.55, 0.0, 0.35}",Res_T10_423,0.012183
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.701967,SR_P424,"{1.55, 0.3, 0.35}",Res_T10_424,0.014534
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,2.94629,SR_P425,"{1.55, 0.6, 0.35}",Res_T10_425,0.018139
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.200098,SR_P426,"{1.55, 0.9, 0.35}",Res_T10_426,0.018098
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.461304,SR_P427,"{1.55, 1.2, 0.35}",Res_T10_427,0.014777
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,3.728354,SR_P428,"{1.55, 1.5, 0.35}",Res_T10_428,0.007856
Standard_00534,Standard,SR_OriginPoint,"{0, 0, 0}",1.75,3.5,4,0.0534,3,5,4.000078,SR_P429,"{1.55, 1.8, 0.35}",Res_T10_429,0.003927
